customer_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,employment_type,education,property_ownership,loan_purpose,default
CUST00258,54,43679,86609,60,850.0,3.2,9.0,53482,0,Salaried,PhD,Rent,Home,1
CUST00259,45,46208,130473,12,664.0,1.8,5.0,20773,1,Salaried,Under-Graduate,Own,Car,0
CUST00260,32,67825,50746,24,490.0,25.9,2.0,93770,4,Salaried,Graduate,Mortgage,Home,0
CUST00261,29,25351,42259,36,541.0,1.0,10.0,17294,4,Salaried,Post-Graduate,Mortgage,Business,0
CUST00262,57,47481,26697,36,549.0,2.4,5.0,10337,4,Business,Graduate,Mortgage,Business,0
CUST00263,59,21481,67090,24,673.0,4.8,4.0,19693,0,Business,PhD,Own,Personal,0
CUST00264,61,57168,156778,60,514.0,2.1,6.0,47732,3,Salaried,Post-Graduate,Own,Personal,0
CUST00265,41,16211,11661,36,540.0,3.2,10.0,10247,2,Salaried,Post-Graduate,Mortgage,Personal,0
CUST00266,56,72800,282215,60,629.0,18.1,6.0,89512,5,Salaried,Under-Graduate,Mortgage,Education,0
CUST00267,46,28707,16626,36,643.0,3.5,6.0,18140,0,Salaried,Graduate,Mortgage,Education,0
CUST00268,56,19548,50137,48,605.0,12.1,7.0,3994,4,Salaried,Graduate,Mortgage,Personal,0
CUST00269,46,47727,153551,36,616.0,0.2,2.0,2046,5,Business,Under-Graduate,Own,Personal,1
CUST00270,50,89222,290652,24,535.0,0.6,4.0,119400,2,Self-Employed,Post-Graduate,Own,Home,0
CUST00271,39,69223,42918,60,685.0,14.5,13.0,48459,1,Salaried,Graduate,Rent,Car,0
CUST00272,39,16553,60790,12,489.0,0.7,9.0,13978,0,Salaried,Graduate,Rent,Business,1
CUST00273,23,28137,104517,60,636.0,6.7,5.0,4842,1,Salaried,Under-Graduate,Mortgage,Car,0
CUST00274,56,47087,116063,36,792.0,3.0,1.0,34567,3,Salaried,Under-Graduate,Own,Business,0
CUST00275,37,99767,218219,60,620.0,2.6,6.0,79818,5,Salaried,Graduate,Rent,Business,0
CUST00276,62,36220,23797,36,538.0,5.4,14.0,25277,0,Self-Employed,PhD,Mortgage,Business,0
CUST00277,57,36382,89748,48,640.0,6.5,5.0,52069,0,Salaried,Post-Graduate,Own,Home,1
CUST00278,54,85548,165349,12,625.0,13.4,2.0,73321,3,Business,Post-Graduate,Rent,Personal,0
CUST00279,25,58898,188757,36,664.0,1.5,14.0,86084,5,Salaried,Graduate,Own,Car,1
CUST00280,54,76060,145547,48,663.0,6.0,3.0,17493,2,Salaried,Graduate,Rent,Personal,0
CUST00281,35,40458,117026,48,726.0,2.1,3.0,55479,1,Self-Employed,Post-Graduate,Rent,Car,1
CUST00282,42,52967,45282,24,609.0,6.3,12.0,43929,4,Salaried,Graduate,Own,Home,0
CUST00283,41,81312,78493,36,583.0,0.8,7.0,36119,3,Business,Graduate,Mortgage,Car,0
CUST00284,29,52103,51529,36,585.0,3.1,13.0,58283,0,Self-Employed,Post-Graduate,Own,Personal,0
CUST00285,28,77461,51073,24,597.0,1.0,5.0,64632,0,Business,Post-Graduate,Mortgage,Car,0
CUST00286,24,62745,150252,36,672.0,2.1,12.0,54181,3,Salaried,Post-Graduate,Own,Education,0
CUST00287,38,34207,112160,48,539.0,6.3,12.0,8822,5,Salaried,Post-Graduate,Mortgage,Business,1
CUST00288,54,54673,144142,36,574.0,1.3,9.0,55761,0,Salaried,Graduate,Rent,Car,0
CUST00289,33,74627,187488,36,654.0,5.8,1.0,32926,3,Salaried,Graduate,Own,Business,0
CUST00290,43,68388,197106,60,746.0,3.4,3.0,36494,5,Business,Post-Graduate,Rent,Home,0
CUST00291,43,54194,91520,12,579.0,0.5,10.0,73696,0,Salaried,Graduate,Mortgage,Business,0
CUST00292,51,17165,30327,36,677.0,2.4,8.0,4621,4,Salaried,Under-Graduate,Own,Business,0
CUST00293,59,19080,30526,48,633.0,10.2,13.0,25375,0,Salaried,Under-Graduate,Rent,Home,0
CUST00294,59,23333,69821,48,690.0,22.7,3.0,17514,0,Self-Employed,Post-Graduate,Rent,Car,0
CUST00295,29,44791,47735,48,654.0,,3.0,11993,4,Self-Employed,Graduate,Rent,Home,0
CUST00296,48,47457,25891,48,652.0,0.3,8.0,57774,0,Business,Post-Graduate,Own,Business,0
CUST00297,48,25491,65937,12,850.0,0.7,10.0,24949,0,Salaried,Post-Graduate,Rent,Car,0
CUST00298,55,75450,286584,36,850.0,7.8,3.0,39251,4,Freelancer,Post-Graduate,Mortgage,Car,0
CUST00299,42,29724,78261,48,628.0,5.3,,13408,2,Business,Graduate,Own,Education,1
CUST00300,51,27588,89391,12,576.0,1.7,2.0,17419,1,Salaried,Graduate,Mortgage,Car,0
CUST00301,54,56764,162048,12,669.0,2.5,3.0,11598,0,Business,Under-Graduate,Rent,Home,0
CUST00302,49,74478,166907,48,698.0,8.3,13.0,90406,0,Salaried,Graduate,Own,Business,1
CUST00303,54,96097,289672,48,755.0,2.7,12.0,40167,1,Self-Employed,Graduate,Rent,Personal,0
CUST00304,26,66650,225567,36,470.0,7.0,2.0,82666,4,Salaried,PhD,Own,Personal,1
CUST00305,40,86596,111411,60,617.0,1.7,14.0,94991,5,Salaried,Post-Graduate,Mortgage,Business,0
CUST00306,25,30758,51564,48,609.0,6.5,8.0,43453,0,Self-Employed,Post-Graduate,Own,Car,1
CUST00307,56,98194,125986,60,585.0,3.1,12.0,14602,0,Freelancer,Graduate,Mortgage,Education,0
CUST00308,38,17770,37007,60,530.0,3.9,5.0,9307,1,Self-Employed,Post-Graduate,Rent,Home,1
CUST00309,49,44923,161620,36,632.0,4.6,14.0,42040,5,Freelancer,Under-Graduate,Rent,Car,0
CUST00310,51,66213,113106,48,706.0,3.0,3.0,85273,1,Business,Post-Graduate,Rent,Business,0
CUST00311,50,22895,41454,48,550.0,3.1,11.0,5344,5,Salaried,Graduate,Own,Personal,0
CUST00312,27,36458,128014,48,657.0,,14.0,47107,5,Salaried,Post-Graduate,Rent,Home,1
CUST00313,56,33281,76673,48,683.0,21.3,8.0,3343,0,Salaried,Graduate,Rent,Home,0
CUST00314,62,48795,115842,24,781.0,11.8,14.0,34719,5,Salaried,Graduate,Rent,Home,0
CUST00315,58,83431,293076,24,700.0,3.7,8.0,10567,4,Self-Employed,Graduate,Mortgage,Home,0
CUST00316,45,55336,122671,24,643.0,0.2,11.0,12439,1,Salaried,Graduate,Mortgage,Business,0
CUST00317,50,45738,131974,48,,0.9,4.0,53164,1,Freelancer,Graduate,Mortgage,Business,0
CUST00318,52,15000,11996,48,711.0,9.6,14.0,419,1,Salaried,Post-Graduate,Rent,Personal,0
CUST00319,56,64335,72390,36,659.0,13.4,9.0,53594,0,Salaried,Post-Graduate,Rent,Car,0
CUST00320,54,70800,135604,36,712.0,0.9,12.0,10439,5,Salaried,Graduate,Rent,Business,0
CUST00321,42,20999,46868,48,623.0,6.6,1.0,25553,3,Salaried,Under-Graduate,Rent,Car,0
CUST00322,53,53660,208204,36,746.0,4.9,7.0,65049,1,Self-Employed,Under-Graduate,Rent,Home,1
CUST00323,44,58860,229393,12,609.0,1.8,12.0,62049,1,Business,Graduate,Own,Business,0
CUST00324,54,74292,258475,36,595.0,2.9,5.0,84240,0,Business,Post-Graduate,Mortgage,Business,0
CUST00325,24,40504,64992,60,612.0,5.7,12.0,35893,0,Business,Post-Graduate,Rent,Business,0
CUST00326,39,37492,145247,48,572.0,0.5,12.0,27303,5,Self-Employed,Graduate,Mortgage,Home,0
CUST00327,46,45870,133605,36,710.0,1.0,7.0,28219,4,Business,Graduate,Mortgage,Business,0
CUST00328,63,80688,151313,12,524.0,0.2,10.0,80040,2,Salaried,Post-Graduate,Mortgage,Car,0
CUST00329,52,75876,224279,36,615.0,11.6,14.0,43567,5,Salaried,Post-Graduate,Rent,Car,0
CUST00330,24,54573,30442,48,675.0,4.3,11.0,228,4,Salaried,Graduate,Rent,Business,0
CUST00331,61,75395,76265,48,650.0,3.7,8.0,11394,2,Self-Employed,Graduate,Rent,Home,0
CUST00332,45,15000,51058,36,646.0,6.1,3.0,14665,3,Salaried,Post-Graduate,Mortgage,Personal,1
CUST00333,53,70833,195464,24,638.0,22.3,14.0,38772,0,Salaried,Under-Graduate,Rent,Home,0
CUST00334,43,32624,57897,60,663.0,0.9,3.0,48424,3,Salaried,Under-Graduate,Rent,Car,1
CUST00335,44,90340,203475,24,569.0,0.7,1.0,47959,4,Self-Employed,Under-Graduate,Mortgage,Education,0
CUST00336,23,33715,123666,24,611.0,1.7,5.0,5483,5,Self-Employed,Graduate,Mortgage,Personal,1
CUST00337,48,37944,102848,48,629.0,,8.0,18690,0,Salaried,PhD,Rent,Home,0
CUST00338,63,66248,125442,60,686.0,2.7,1.0,68253,3,Salaried,Graduate,Own,Personal,0
CUST00339,23,68179,62802,48,725.0,7.9,2.0,54026,3,Salaried,Post-Graduate,Rent,Car,0
CUST00340,47,46073,70404,36,639.0,1.1,2.0,42177,3,Self-Employed,Post-Graduate,Rent,Education,0
CUST00341,38,62428,244979,36,708.0,3.4,14.0,10416,3,Salaried,PhD,Own,Home,0
CUST00342,61,64907,131811,12,657.0,0.7,12.0,80515,5,Salaried,Post-Graduate,Rent,Business,0
CUST00343,54,62862,135243,24,644.0,2.7,10.0,85088,0,Self-Employed,Post-Graduate,Rent,Home,1
CUST00344,30,46908,105312,36,712.0,1.5,2.0,10227,1,Salaried,Graduate,Rent,Home,0
CUST00345,64,65104,234007,24,534.0,4.0,5.0,61146,1,Self-Employed,Post-Graduate,Rent,Education,1
CUST00346,60,83127,217273,60,685.0,7.6,10.0,28649,2,Self-Employed,Post-Graduate,Mortgage,Business,0
CUST00347,50,30490,89270,24,595.0,13.9,7.0,8336,4,Business,Graduate,Rent,Home,1
CUST00348,63,38198,71160,36,733.0,1.7,12.0,11721,4,Salaried,Post-Graduate,Own,Home,0
CUST00349,47,55545,33427,36,,6.8,3.0,43435,1,Self-Employed,Post-Graduate,Rent,Home,0
CUST00350,56,33875,127315,36,625.0,10.8,1.0,45014,0,Self-Employed,Graduate,Own,Home,0
CUST00351,46,18931,72353,36,524.0,0.7,9.0,23245,4,Salaried,Post-Graduate,Mortgage,Home,0
CUST00352,45,76862,293769,60,679.0,4.4,,16531,2,Salaried,Under-Graduate,Own,Personal,0
CUST00353,34,15000,57043,36,616.0,4.7,4.0,11473,2,Business,Post-Graduate,Rent,Education,1
CUST00354,28,46952,157446,48,607.0,1.6,5.0,10626,4,Salaried,Graduate,Own,Personal,0
CUST00355,57,70178,203241,36,,0.1,4.0,46112,5,Self-Employed,Graduate,Own,Home,0
CUST00356,41,60333,208497,24,516.0,1.5,8.0,50908,0,Salaried,Under-Graduate,Mortgage,Personal,1
CUST00357,22,47255,122953,36,594.0,4.4,1.0,57526,0,Salaried,Graduate,Rent,Personal,0
CUST00358,29,33051,32069,36,635.0,1.1,4.0,42700,0,Salaried,Graduate,Mortgage,Business,0
CUST00359,37,61877,115664,60,767.0,1.7,4.0,2570,1,Salaried,Under-Graduate,Mortgage,Education,0
CUST00360,35,35232,137388,60,664.0,6.2,12.0,36423,4,Salaried,Graduate,Own,Home,0
CUST00361,33,60318,104288,24,681.0,2.5,3.0,37109,0,Self-Employed,Post-Graduate,Mortgage,Personal,0
CUST00362,44,57818,204525,12,654.0,0.3,4.0,42925,3,Salaried,Graduate,Rent,Personal,0
CUST00363,36,58020,47938,24,850.0,2.5,7.0,19306,5,Salaried,Under-Graduate,Rent,Personal,0
CUST00364,49,42193,70447,60,721.0,35.0,5.0,2168,3,Salaried,Graduate,Rent,Personal,0
CUST00365,55,95700,165401,12,487.0,1.5,3.0,119920,2,Self-Employed,Under-Graduate,Own,Car,0
CUST00366,23,62164,42309,48,667.0,1.5,14.0,21505,3,Salaried,Post-Graduate,Rent,Personal,0
CUST00367,53,49425,45314,36,737.0,0.9,6.0,65263,2,Self-Employed,Graduate,Rent,Education,0
CUST00368,44,60285,70899,36,533.0,1.6,12.0,6302,1,Self-Employed,Post-Graduate,Rent,Business,0
CUST00369,43,39510,135612,24,658.0,4.3,10.0,24205,1,Business,Graduate,Rent,Personal,1
CUST00370,46,47273,34126,24,606.0,16.7,9.0,52639,5,Self-Employed,Post-Graduate,Rent,Personal,0
CUST00371,43,102838,158931,36,581.0,4.7,3.0,39605,5,Salaried,Under-Graduate,Own,Home,0
CUST00372,43,39652,21238,12,756.0,2.6,2.0,57539,3,Salaried,Post-Graduate,Rent,Business,0
CUST00373,63,53444,156841,12,596.0,2.5,9.0,51105,4,Self-Employed,Graduate,Own,Personal,0
CUST00374,27,45877,122540,12,597.0,0.1,5.0,14959,0,Freelancer,Graduate,Rent,Car,1
CUST00375,36,34207,94323,36,577.0,0.0,10.0,40720,0,Salaried,Graduate,Mortgage,Home,0
CUST00376,64,63421,114813,36,562.0,8.0,5.0,93663,4,Salaried,Graduate,Mortgage,Car,0
CUST00377,58,55729,68487,24,606.0,3.4,13.0,20822,2,Salaried,Graduate,Own,Business,0
CUST00378,54,73220,221206,36,602.0,,7.0,90335,2,Salaried,Graduate,Own,Education,0
CUST00379,29,71211,237767,24,554.0,1.7,2.0,104387,2,Salaried,Graduate,Rent,Business,0
CUST00380,26,73014,71926,36,647.0,2.2,10.0,24174,0,Salaried,Graduate,Own,Personal,0
CUST00381,60,36635,80739,24,447.0,7.6,11.0,12887,3,Self-Employed,Under-Graduate,Rent,Car,0
CUST00382,25,67819,92946,48,658.0,,5.0,72950,4,Salaried,Graduate,Mortgage,Business,0
CUST00383,27,68305,74341,24,728.0,7.8,8.0,97402,1,Freelancer,Post-Graduate,Own,Home,0
CUST00384,53,34578,106159,60,607.0,,8.0,36061,1,Salaried,Graduate,Mortgage,Business,0
CUST00385,51,48627,115894,12,678.0,0.2,,36806,0,Salaried,Graduate,Mortgage,Home,0
CUST00386,56,25877,32518,60,629.0,,7.0,4084,0,Self-Employed,Under-Graduate,Rent,Car,0
CUST00387,61,68392,108401,48,838.0,1.0,5.0,94829,5,Salaried,Graduate,Mortgage,Car,0
CUST00388,37,68300,265228,48,727.0,1.6,12.0,7079,0,Salaried,Under-Graduate,Mortgage,Personal,0
CUST00389,34,83607,290147,60,580.0,8.3,4.0,26528,4,Salaried,Post-Graduate,Own,Home,0
CUST00390,63,50424,180508,24,753.0,,12.0,34092,5,Business,Post-Graduate,Rent,Business,0
CUST00391,51,64029,135103,24,842.0,2.6,13.0,48081,4,Self-Employed,PhD,Mortgage,Education,0
CUST00392,40,74754,200589,24,632.0,10.0,13.0,6187,4,Business,Under-Graduate,Rent,Education,0
CUST00393,38,39922,72605,24,688.0,5.1,2.0,4928,4,Business,Post-Graduate,Mortgage,Business,0
CUST00394,40,36880,28471,36,731.0,1.8,2.0,6921,4,Salaried,Post-Graduate,Rent,Car,0
CUST00395,49,40542,77181,36,560.0,5.2,11.0,2414,2,Salaried,Under-Graduate,Rent,Personal,0
CUST00396,47,48014,123824,12,503.0,8.4,3.0,70396,1,Salaried,Graduate,Rent,Home,0
CUST00397,58,37588,56570,36,662.0,2.6,3.0,13416,3,Business,Post-Graduate,Mortgage,Home,0
CUST00398,47,41403,143578,24,584.0,4.2,7.0,54622,2,Salaried,Graduate,Rent,Personal,0
CUST00399,44,72618,74713,36,632.0,22.1,6.0,85435,1,Freelancer,Graduate,Own,Home,0
CUST00400,30,53073,94732,60,731.0,16.7,1.0,56195,1,Salaried,PhD,Own,Home,0
CUST00401,33,61133,57291,36,695.0,3.6,12.0,60330,2,Salaried,Under-Graduate,Rent,Personal,0
CUST00402,22,43985,84315,36,694.0,0.5,13.0,32897,5,Salaried,Under-Graduate,Mortgage,Home,0
CUST00403,22,42672,27259,36,639.0,6.0,6.0,36089,3,Business,Graduate,Own,Personal,0
CUST00404,55,60711,88269,48,598.0,1.6,12.0,81109,4,Salaried,Graduate,Rent,Education,0
CUST00405,53,57521,109437,12,593.0,5.5,5.0,67086,4,Freelancer,Under-Graduate,Rent,Education,1
CUST00406,46,70559,153365,60,789.0,2.2,6.0,24430,2,Salaried,Post-Graduate,Own,Home,0
CUST00407,61,81031,194712,36,830.0,6.3,8.0,12668,1,Business,Graduate,Rent,Business,0
CUST00408,22,41171,60211,36,736.0,2.3,1.0,18140,2,Self-Employed,Graduate,Rent,Car,0
CUST00409,37,72223,168326,60,627.0,14.2,13.0,14357,0,Self-Employed,Under-Graduate,Rent,Car,0
CUST00410,60,33403,76209,60,560.0,0.7,11.0,47822,5,Salaried,Graduate,Own,Business,1
CUST00411,26,96475,154998,36,850.0,0.4,6.0,55386,1,Salaried,Graduate,Own,Personal,0
CUST00412,43,39273,133752,12,686.0,7.6,12.0,10204,2,Salaried,Graduate,Mortgage,Business,0
CUST00413,50,68812,165819,48,684.0,2.6,12.0,64239,4,Salaried,Under-Graduate,Mortgage,Business,0
CUST00414,24,33255,55301,36,,3.1,4.0,19864,2,Self-Employed,Post-Graduate,Own,Personal,0
CUST00415,33,51958,198255,36,705.0,13.6,9.0,16987,2,Salaried,Graduate,Rent,Personal,0
CUST00416,47,85914,297081,24,633.0,4.5,14.0,7432,1,Self-Employed,Graduate,Own,Business,0
CUST00417,37,38645,152224,36,565.0,5.4,12.0,5360,0,Salaried,Post-Graduate,Mortgage,Personal,0
CUST00418,58,99083,289601,48,622.0,0.1,10.0,83722,5,Business,Post-Graduate,Rent,Home,0
CUST00419,43,54894,100114,24,682.0,5.6,8.0,61784,5,Business,Graduate,Mortgage,Business,0
CUST00420,50,74514,110505,60,772.0,2.5,7.0,103475,2,Business,Graduate,Own,Education,0
CUST00421,35,63058,177925,24,524.0,,3.0,55374,0,Salaried,Graduate,Own,Personal,1
CUST00422,49,64140,252253,12,550.0,8.3,11.0,62797,5,Salaried,Graduate,Own,Personal,0
CUST00423,26,26477,71315,36,615.0,3.7,13.0,9610,2,Salaried,Graduate,Rent,Car,0
CUST00424,51,45542,163297,48,575.0,21.7,9.0,18742,2,Self-Employed,Post-Graduate,Mortgage,Business,1
CUST00425,26,78919,130363,60,650.0,8.0,13.0,49430,5,Salaried,Under-Graduate,Rent,Personal,0
CUST00426,33,48113,92585,48,610.0,6.5,13.0,62696,0,Self-Employed,Graduate,Own,Business,0
CUST00427,37,57776,212151,24,659.0,4.4,3.0,37729,1,Salaried,Graduate,Own,Business,0
CUST00428,47,24051,75737,60,663.0,2.7,,8645,4,Business,Graduate,Mortgage,Personal,0
CUST00429,47,44248,174113,60,541.0,0.3,14.0,61028,4,Salaried,Graduate,Own,Business,1
CUST00430,42,77460,248776,24,633.0,0.1,2.0,47804,0,Business,PhD,Mortgage,Personal,0
CUST00431,60,29347,60742,36,586.0,0.2,8.0,3500,4,Salaried,Post-Graduate,Mortgage,Personal,0
CUST00432,57,69341,163557,36,741.0,16.0,1.0,56735,2,Salaried,Post-Graduate,Own,Education,0
CUST00433,54,58555,213831,36,595.0,2.0,1.0,55021,5,Self-Employed,Graduate,Mortgage,Business,0
CUST00434,51,50280,122218,60,610.0,6.0,8.0,72055,4,Salaried,Under-Graduate,Own,Business,1
CUST00435,58,49401,68859,12,577.0,4.5,9.0,59770,5,Self-Employed,Under-Graduate,Mortgage,Car,0
CUST00436,44,45179,91472,36,647.0,4.2,10.0,6852,4,Salaried,Post-Graduate,Own,Personal,0
CUST00437,31,46960,108341,24,637.0,4.3,9.0,36059,2,Business,Graduate,Own,Car,0
CUST00438,26,73594,61709,36,768.0,1.8,12.0,47922,1,Freelancer,Graduate,Rent,Personal,0
CUST00439,57,46359,143859,48,647.0,10.9,8.0,27359,3,Self-Employed,Graduate,Rent,Personal,0
CUST00440,55,91151,80462,24,757.0,12.6,10.0,19116,2,Salaried,Graduate,Rent,Home,0
CUST00441,52,60990,116930,36,773.0,5.2,13.0,34337,2,Salaried,Post-Graduate,Own,Home,0
CUST00442,31,43474,144167,60,621.0,10.0,8.0,30655,4,Business,Post-Graduate,Rent,Home,0
CUST00443,40,74467,159098,48,635.0,0.3,4.0,24448,3,Salaried,Post-Graduate,Mortgage,Business,0
CUST00444,53,67477,232596,36,604.0,0.5,8.0,58285,3,Business,Under-Graduate,Rent,Business,1
CUST00445,22,21916,37182,24,551.0,4.1,14.0,7274,1,Salaried,Graduate,Own,Business,0
CUST00446,26,34310,132152,36,838.0,9.4,13.0,6243,5,Business,Post-Graduate,Rent,Home,0
CUST00447,25,52691,64975,48,604.0,1.9,7.0,77770,4,Salaried,Graduate,Own,Car,0
CUST00448,37,23327,14787,48,577.0,4.0,9.0,24087,4,Salaried,Post-Graduate,Own,Education,0
CUST00449,45,96810,344013,24,565.0,0.1,10.0,86373,3,Salaried,Graduate,Rent,Personal,0
CUST00450,37,71444,223813,48,599.0,21.6,14.0,35097,5,Salaried,Graduate,Own,Home,0
CUST00451,23,54733,71806,12,625.0,7.3,8.0,17104,5,Business,Graduate,Own,Car,0
CUST00452,49,48145,190008,12,749.0,2.2,12.0,9496,3,Salaried,Post-Graduate,Own,Business,0
CUST00453,53,43006,97106,36,795.0,20.4,10.0,4039,1,Freelancer,Post-Graduate,Rent,Home,0
CUST00454,48,15719,60183,24,483.0,0.5,2.0,16498,5,Salaried,Graduate,Own,Home,1
CUST00455,41,20342,46127,12,777.0,3.1,8.0,8427,4,Business,Under-Graduate,Mortgage,Car,0
CUST00456,45,93022,200142,48,784.0,0.3,14.0,44388,1,Self-Employed,Under-Graduate,Own,Education,0
CUST00457,33,86471,179166,36,600.0,2.0,8.0,20881,2,Salaried,Graduate,Rent,Business,0
CUST00458,56,43484,72708,48,577.0,1.2,10.0,7642,1,Salaried,Graduate,Own,Business,1
CUST00459,54,73159,173237,48,,1.9,13.0,54319,2,Business,Post-Graduate,Own,Personal,1
CUST00460,54,65128,135722,48,598.0,14.7,10.0,71072,0,Salaried,Under-Graduate,Mortgage,Car,0
CUST00461,64,67485,42422,36,,2.8,9.0,100309,1,Salaried,Graduate,Rent,Education,0
CUST00462,58,26496,37399,24,689.0,2.0,12.0,13492,4,Salaried,PhD,Mortgage,Personal,0
CUST00463,33,18836,23468,36,589.0,5.1,3.0,18756,5,Business,PhD,Own,Education,0
CUST00464,24,78651,278111,24,673.0,5.8,8.0,13693,4,Freelancer,Graduate,Mortgage,Home,0
CUST00465,22,15414,40015,48,655.0,20.6,8.0,12847,3,Salaried,Post-Graduate,Own,Car,0
CUST00466,54,52036,165104,36,496.0,3.9,10.0,40438,0,Salaried,Graduate,Mortgage,Business,0
CUST00467,61,47645,183380,24,571.0,7.0,4.0,2291,3,Salaried,Graduate,Mortgage,Education,0
CUST00468,31,45796,126128,36,597.0,2.4,5.0,33178,3,Freelancer,Under-Graduate,Own,Home,0
CUST00469,64,61289,241425,60,680.0,0.9,13.0,45546,4,Salaried,Under-Graduate,Rent,Personal,0
CUST00470,50,41448,65950,12,695.0,2.8,2.0,23129,1,Business,Graduate,Rent,Car,0
CUST00471,34,62914,72472,24,746.0,2.7,14.0,54126,2,Self-Employed,Graduate,Mortgage,Education,0
CUST00472,33,57823,110533,48,,2.7,6.0,3952,5,Business,Graduate,Own,Car,0
CUST00473,52,96974,208280,24,531.0,5.9,10.0,122834,0,Business,Post-Graduate,Rent,Car,0
CUST00474,23,27291,99169,12,582.0,2.6,14.0,21307,5,Salaried,Graduate,Own,Business,0
CUST00475,56,55585,136727,36,593.0,15.4,9.0,2680,3,Salaried,Post-Graduate,Rent,Education,0
CUST00476,44,63626,96879,36,585.0,20.3,3.0,93889,5,Salaried,Post-Graduate,Rent,Home,0
CUST00477,38,49871,154561,36,648.0,3.7,6.0,28557,2,Salaried,Graduate,Mortgage,Education,0
CUST00478,47,28258,64157,36,705.0,4.1,8.0,41824,5,Salaried,Graduate,Mortgage,Car,0
CUST00479,29,80142,85548,60,617.0,2.6,2.0,21678,3,Business,Under-Graduate,Rent,Business,0
CUST00480,50,61738,155509,48,690.0,,10.0,2775,0,Salaried,Graduate,Rent,Home,0
CUST00481,47,29662,109449,60,727.0,21.1,1.0,31740,0,Salaried,Graduate,Rent,Education,0
CUST00482,31,63773,219964,36,649.0,0.2,13.0,90438,3,Salaried,Post-Graduate,Rent,Education,0
CUST00483,47,89031,227370,12,559.0,2.6,6.0,10362,2,Salaried,Graduate,Own,Personal,0
CUST00484,55,54273,98765,60,627.0,0.8,3.0,59878,3,Salaried,Graduate,Own,Car,0
CUST00485,62,54955,44207,12,731.0,6.5,13.0,5704,2,Self-Employed,Graduate,Own,Home,0
CUST00486,28,86360,185136,48,700.0,1.1,2.0,102842,5,Salaried,Under-Graduate,Own,Home,0
CUST00487,25,35592,111484,12,564.0,10.8,11.0,31032,3,Business,Graduate,Rent,Education,1
CUST00488,32,89551,157695,48,744.0,2.3,10.0,105019,4,Salaried,Post-Graduate,Own,Education,0
CUST00489,50,74458,98587,60,623.0,12.5,8.0,41489,2,Salaried,Graduate,Own,Car,0
CUST00490,57,36515,137290,36,564.0,,9.0,49590,5,Salaried,Post-Graduate,Own,Business,0
CUST00491,46,41634,140533,24,647.0,7.4,7.0,18901,1,Salaried,Post-Graduate,Rent,Business,0
CUST00492,42,44503,121669,24,528.0,4.9,9.0,18905,1,Business,Graduate,Own,Education,0
CUST00493,57,18328,17938,36,702.0,0.8,13.0,26409,0,Salaried,Graduate,Mortgage,Business,0
CUST00494,31,60209,60641,24,741.0,13.5,12.0,11091,1,Salaried,Post-Graduate,Own,Business,0
CUST00495,58,37421,32229,48,569.0,,13.0,33261,2,Self-Employed,PhD,Own,Business,0
CUST00496,30,60931,161896,36,636.0,1.7,7.0,52462,2,Self-Employed,Under-Graduate,Own,Home,0
CUST00497,45,29181,26393,36,719.0,3.2,3.0,10362,1,Salaried,Post-Graduate,Own,Car,0
CUST00498,56,73460,253377,36,543.0,0.4,1.0,34939,0,Self-Employed,Graduate,Rent,Home,1
CUST00499,56,69752,277290,36,552.0,5.4,13.0,29985,0,Self-Employed,PhD,Rent,Personal,0
CUST00500,57,40882,72860,24,631.0,0.7,1.0,51883,5,Salaried,Graduate,Rent,Home,1
CUST00501,39,62192,129847,48,627.0,5.3,12.0,36340,5,Self-Employed,Graduate,Rent,Business,0
CUST00502,60,56658,169454,60,653.0,5.6,5.0,30484,1,Freelancer,Graduate,Own,Home,0
CUST00503,53,84645,319961,24,641.0,2.0,9.0,80842,4,Salaried,Under-Graduate,Mortgage,Car,0
CUST00504,45,34350,124667,24,543.0,14.8,10.0,25530,4,Salaried,Graduate,Own,Personal,0
CUST00505,44,51954,36449,48,520.0,7.5,14.0,33196,3,Business,Graduate,Own,Business,0
CUST00506,53,42186,46056,24,544.0,3.4,12.0,44891,1,Salaried,Post-Graduate,Rent,Home,0
CUST00507,58,55896,175574,12,690.0,12.5,6.0,34595,4,Self-Employed,Graduate,Mortgage,Education,0
CUST00508,33,65665,191159,36,726.0,9.7,2.0,21882,2,Salaried,Post-Graduate,Own,Car,0
CUST00509,34,41963,40547,24,642.0,5.9,6.0,46695,4,Business,Graduate,Mortgage,Home,0
CUST00510,44,47717,107708,24,706.0,0.8,11.0,4853,1,Business,Graduate,Own,Personal,0
CUST00511,46,74320,240265,60,601.0,3.4,4.0,111443,2,Salaried,Graduate,Own,Personal,1
CUST00512,56,82146,103974,24,620.0,10.0,9.0,73516,3,Freelancer,Post-Graduate,Own,Education,0
CUST00513,62,64870,230256,60,723.0,4.7,10.0,21047,3,Salaried,Graduate,Own,Home,0
CUST00514,51,52240,35805,24,687.0,3.9,3.0,15529,2,Self-Employed,Graduate,Rent,Car,0
CUST00515,38,50338,162978,48,664.0,15.5,7.0,20667,1,Self-Employed,Graduate,Mortgage,Home,0
